ppg_diff,home_adv,form_diff,attack_diff,defense_diff,clean_diff,fail_diff,elo_diff,exp_diff,league_diff,result,over25,btts
0.4090909090909094,0.8166666666666667,0.21666666666666662,0.2999999999999998,0.10000000000000009,-0.09999999999999998,0.0,0,0,0.0,0,0,0
-0.7550607287449393,-0.05263157894736836,-0.28666666666666674,-0.4999999999999999,0.9000000000000001,-0.3,0.0,0,-12,0.0,2,1,0
0.15625,0.5625,-0.14666666666666667,-0.20000000000000007,0.10000000000000009,0.1,0.2,0,0,0.0,2,1,1
0.39196428571428577,0.5955882352941178,0.016666666666666607,0.09999999999999998,0.0,0.0,-0.10000000000000003,0,3,0.0,0,0,0
-0.8181818181818179,-0.36363636363636376,-0.09333333333333327,0.0,0.0,0.0,0.0,0,0,0.0,1,0,1
0.5454545454545454,1.1818181818181817,0.4233333333333335,0.7,-0.09999999999999998,-0.5,-0.3,0,0,0.0,0,0,0
-1.0964285714285715,-0.75,-0.043333333333333335,-0.5,0.5000000000000001,0.09999999999999998,0.10000000000000003,0,-3,0.0,1,0,0
-0.3869565217391304,0.508695652173913,-0.14333333333333337,0.30000000000000004,0.10000000000000009,0.0,0.10000000000000003,0,-6,0.0,2,0,0
-0.958498023715415,-0.9090909090909087,-0.32666666666666666,-1.0,1.0,-0.39999999999999997,0.4,0,-1,0.0,2,1,1
0.6363636363636362,0.9999999999999996,0.1466666666666666,0.5,-0.7,0.30000000000000004,-0.09999999999999998,0,0,0.0,0,1,1
0.40625,0.7573529411764703,0.15333333333333332,0.5999999999999999,-0.10000000000000009,0.10000000000000003,-0.2,0,2,0.0,0,0,0
0.4666666666666668,1.024074074074074,0.15999999999999992,-0.3999999999999999,-0.3999999999999999,0.0,0.0,0,14,0.0,1,1,1
-1.0923076923076924,-0.2807692307692309,-0.22333333333333333,-1.0,0.7,-0.19999999999999998,0.5,0,-12,0.0,2,0,0
-0.5,-0.6893939393939394,-0.14999999999999997,-0.20000000000000007,0.0,-0.09999999999999998,0.39999999999999997,0,0,0.0,2,0,0
